0.0001		2.220446049e-16
0.0002		2.220446049e-16
0.0003		2.220446049e-16
0.0004		2.220446049e-16
0.0005		2.220446049e-16
0.0006		2.220446049e-16
0.0007		2.220446049e-16
0.0008		2.220446049e-16
0.0009		2.220446049e-16
0.001		2.220446049e-16
0.0011		2.220446049e-16
0.0012		2.220446049e-16
0.0013		2.220446049e-16
0.0014		2.220446049e-16
0.0015		2.220446049e-16
0.0016		2.220446049e-16
0.0017		2.220446049e-16
0.0018		2.220446049e-16
0.0019		2.220446049e-16
0.002		2.220446049e-16
0.0021		2.220446049e-16
0.0022		2.220446049e-16
0.0023		2.220446049e-16
0.0024		2.220446049e-16
0.0025		2.220446049e-16
0.0026		2.220446049e-16
0.0027		2.220446049e-16
0.0028		2.220446049e-16
0.0029		2.220446049e-16
0.003		2.220446049e-16
0.0031		2.220446049e-16
0.0032		2.220446049e-16
0.0033		2.220446049e-16
0.0034		2.220446049e-16
0.0035		2.220446049e-16
0.0036		2.220446049e-16
0.0037		2.220446049e-16
0.0038		2.220446049e-16
0.0039		2.220446049e-16
0.004		2.220446049e-16
0.0041		2.220446049e-16
0.0042		2.220446049e-16
0.0043		2.220446049e-16
0.0044		2.220446049e-16
0.0045		2.220446049e-16
0.0046		2.220446049e-16
0.0047		2.220446049e-16
0.0048		2.220446049e-16
0.0049		2.220446049e-16
0.005		2.220446049e-16
0.0051		2.220446049e-16
0.0052		2.220446049e-16
0.0053		2.220446049e-16
0.0054		2.220446049e-16
0.0055		2.220446049e-16
0.0056		2.220446049e-16
0.0057		2.220446049e-16
0.0058		2.220446049e-16
0.0059		2.220446049e-16
0.006		2.220446049e-16
0.0061		2.220446049e-16
0.0062		2.220446049e-16
0.0063		2.220446049e-16
0.0064		2.220446049e-16
0.0065		2.220446049e-16
0.0066		2.220446049e-16
0.0067		2.220446049e-16
0.0068		2.220446049e-16
0.0069		2.220446049e-16
0.007		2.220446049e-16
0.0071		2.220446049e-16
0.0072		2.220446049e-16
0.0073		2.220446049e-16
0.0074		2.220446049e-16
0.0075		2.220446049e-16
0.0076		2.220446049e-16
0.0077		2.220446049e-16
0.0078		2.220446049e-16
0.0079		2.220446049e-16
0.008		2.220446049e-16
0.0081		2.220446049e-16
0.0082		2.220446049e-16
0.0083		2.220446049e-16
0.0084		2.220446049e-16
0.0085		2.220446049e-16
0.0086		2.220446049e-16
0.0087		2.220446049e-16
0.0088		2.220446049e-16
0.0089		2.220446049e-16
0.009		2.220446049e-16
0.0091		2.220446049e-16
0.0092		2.220446049e-16
0.0093		2.220446049e-16
0.0094		2.220446049e-16
0.0095		2.220446049e-16
0.0096		2.220446049e-16
0.0097		2.220446049e-16
0.0098		2.220446049e-16
0.0099		2.220446049e-16
0.01		2.220446049e-16
0.0101		2.220446049e-16
0.0102		2.220446049e-16
0.0103		2.220446049e-16
0.0104		2.220446049e-16
0.0105		2.220446049e-16
0.0106		2.220446049e-16
0.0107		2.220446049e-16
0.0108		2.220446049e-16
0.0109		2.220446049e-16
0.011		2.220446049e-16
0.0111		2.220446049e-16
0.0112		2.220446049e-16
0.0113		2.220446049e-16
0.0114		2.220446049e-16
0.0115		2.220446049e-16
0.0116		2.220446049e-16
0.0117		2.220446049e-16
0.0118		2.220446049e-16
0.0119		2.220446049e-16
0.012		2.220446049e-16
0.0121		2.220446049e-16
0.0122		2.220446049e-16
0.0123		2.220446049e-16
0.0124		2.220446049e-16
0.0125		2.220446049e-16
0.0126		2.220446049e-16
0.0127		2.220446049e-16
0.0128		2.220446049e-16
0.0129		2.220446049e-16
0.013		2.220446049e-16
0.0131		2.220446049e-16
0.0132		2.220446049e-16
0.0133		2.220446049e-16
0.0134		2.220446049e-16
0.0135		2.220446049e-16
0.0136		2.220446049e-16
0.0137		2.220446049e-16
0.0138		2.220446049e-16
0.0139		2.220446049e-16
0.014		2.220446049e-16
0.0141		2.220446049e-16
0.0142		2.220446049e-16
0.0143		2.220446049e-16
0.0144		2.220446049e-16
0.0145		2.220446049e-16
0.0146		2.220446049e-16
0.0147		2.220446049e-16
0.0148		2.220446049e-16
0.0149		2.220446049e-16
0.015		2.220446049e-16
0.0151		2.220446049e-16
0.0152		2.220446049e-16
0.0153		2.220446049e-16
0.0154		2.220446049e-16
0.0155		2.220446049e-16
0.0156		2.220446049e-16
0.0157		2.220446049e-16
0.0158		2.220446049e-16
0.0159		2.220446049e-16
0.016		2.220446049e-16
0.0161		2.220446049e-16
0.0162		2.220446049e-16
0.0163		2.220446049e-16
0.0164		2.220446049e-16
0.0165		2.220446049e-16
0.0166		2.220446049e-16
0.0167		2.220446049e-16
0.0168		2.220446049e-16
0.0169		2.220446049e-16
0.017		2.220446049e-16
0.0171		2.220446049e-16
0.0172		2.220446049e-16
0.0173		2.220446049e-16
0.0174		2.220446049e-16
0.0175		2.220446049e-16
0.0176		2.220446049e-16
0.0177		2.220446049e-16
0.0178		2.220446049e-16
0.0179		2.220446049e-16
0.018		2.220446049e-16
0.0181		2.220446049e-16
0.0182		2.220446049e-16
0.0183		2.220446049e-16
0.0184		2.220446049e-16
0.0185		2.220446049e-16
0.0186		2.220446049e-16
0.0187		2.220446049e-16
0.0188		2.220446049e-16
0.0189		2.220446049e-16
0.019		2.220446049e-16
0.0191		2.220446049e-16
0.0192		2.220446049e-16
0.0193		2.220446049e-16
0.0194		2.220446049e-16
0.0195		2.220446049e-16
0.0196		2.220446049e-16
0.0197		2.220446049e-16
0.0198		2.220446049e-16
0.0199		2.220446049e-16
0.02		2.220446049e-16
0.0201		2.220446049e-16
