-7		9.19584e-11
-6.999		9.19476e-11
-6.998		9.19558e-11
-6.997		9.1954e-11
-6.996		9.19476e-11
-6.995		9.19504e-11
-6.994		9.19507e-11
-6.993		9.19573e-11
-6.992		9.19502e-11
-6.991		9.19544e-11
-6.99		9.19502e-11
-6.989		9.19589e-11
-6.988		9.19498e-11
-6.987		9.19562e-11
-6.986		9.19522e-11
-6.985		9.1956e-11
-6.984		9.19527e-11
-6.983		9.19518e-11
-6.982		9.19538e-11
-6.981		9.19531e-11
-6.98		9.1948e-11
-6.979		9.19538e-11
-6.978		9.19544e-11
-6.977		9.19504e-11
-6.976		9.19489e-11
-6.975		9.1954e-11
-6.974		9.19611e-11
-6.973		9.19549e-11
-6.972		9.19589e-11
-6.971		9.19482e-11
-6.97		9.19511e-11
-6.969		9.19429e-11
-6.968		9.19655e-11
-6.967		9.19556e-11
-6.966		9.19642e-11
-6.965		9.19529e-11
-6.964		9.19498e-11
-6.963		9.19576e-11
-6.962		9.195e-11
-6.961		9.19576e-11
-6.96		9.19511e-11
-6.959		9.19529e-11
-6.958		9.19513e-11
-6.957		9.19507e-11
-6.956		9.19529e-11
-6.955		9.19556e-11
-6.954		9.19527e-11
-6.953		9.19524e-11
-6.952		9.19527e-11
-6.951		9.19551e-11
-6.95		9.19507e-11
-6.949		9.19538e-11
-6.948		9.19533e-11
-6.947		9.1954e-11
-6.946		9.19596e-11
-6.945		9.19602e-11
-6.944		9.19544e-11
-6.943		9.19589e-11
-6.942		9.19536e-11
-6.941		9.19504e-11
-6.94		9.19513e-11
-6.939		9.1952e-11
-6.938		9.19513e-11
-6.937		9.19607e-11
-6.936		9.19502e-11
-6.935		9.1944e-11
-6.934		9.19544e-11
-6.933		9.19547e-11
-6.932		9.19533e-11
-6.931		9.19631e-11
-6.93		9.19509e-11
-6.929		9.19433e-11
-6.928		9.19391e-11
-6.927		9.19571e-11
-6.926		9.19598e-11
-6.925		9.19509e-11
-6.924		9.19442e-11
-6.923		9.19487e-11
-6.922		9.19522e-11
-6.921		9.19531e-11
-6.92		9.19578e-11
-6.919		9.19533e-11
-6.918		9.19471e-11
-6.917		9.19596e-11
-6.916		9.195e-11
-6.915		9.19527e-11
-6.914		9.19476e-11
-6.913		9.19482e-11
-6.912		9.19689e-11
-6.911		9.1952e-11
-6.91		9.19493e-11
-6.909		9.19596e-11
-6.908		9.19524e-11
-6.907		9.1962e-11
-6.906		9.19533e-11
-6.905		9.19507e-11
-6.904		9.19567e-11
-6.903		9.19571e-11
-6.902		9.1948e-11
-6.901		9.19556e-11
-6.9		9.19487e-11
-6.899		9.19467e-11
-6.898		9.19584e-11
-6.897		9.19487e-11
-6.896		9.19476e-11
